dataset_a,dataset_b,family_a,family_b,shared_dimensions,shared_dimension_count
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,23_Anti_corruprion_cases.csv,ARREST_DISPOSAL,ANTI_CORRUPTION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,24_Anti_corruption_arrests.csv,ARREST_DISPOSAL,ANTI_CORRUPTION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,25_Complaints_against_police.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,27_Nature_of_complaints_received_by_police.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,28_Trial_of_violent_crimes_by_courts.csv,ARREST_DISPOSAL,JUSTICE_COURT,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,29_Period_of_trials_by_courts.csv,ARREST_DISPOSAL,JUSTICE_COURT,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,30_Auto_theft.csv,ARREST_DISPOSAL,PROPERTY_CRIME,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,31_Serious_fraud.csv,ARREST_DISPOSAL,PROPERTY_CRIME,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,32_Murder_victim_age_sex.csv,ARREST_DISPOSAL,VICTIM_OFFENDER_CHARACTERISTICS,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,33_CH_not_murder_victim_age_sex.csv,ARREST_DISPOSAL,VICTIM_OFFENDER_CHARACTERISTICS,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,34_Use_of_fire_arms_in_murder_cases.csv,ARREST_DISPOSAL,VICTIM_OFFENDER_CHARACTERISTICS,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,35_Human_rights_violation_by_police.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,36_Police_housing.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,37_Home_guards_and_auxilliary_force.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,38_Unidentified_dead_bodies_recovered_and_inquest_conducted.csv,ARREST_DISPOSAL,OTHER_SPECIALIZED,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,39_Specific_purpose_of_kidnapping_and_abduction.csv,ARREST_DISPOSAL,VICTIM_OFFENDER_CHARACTERISTICS,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,40_01_Custodial_death_person_remanded.csv,ARREST_DISPOSAL,JUSTICE_COURT,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,40_02_Custodial_death_person_not_remanded.csv,ARREST_DISPOSAL,JUSTICE_COURT,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,40_03_Custodial_death_during_production.csv,ARREST_DISPOSAL,JUSTICE_COURT,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,40_04_Custodial_death_during_hospitalization_or_treatment.csv,ARREST_DISPOSAL,JUSTICE_COURT,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,40_05_Custodial_death_others.csv,ARREST_DISPOSAL,JUSTICE_COURT,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,41_Escapes_from_police_custody.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,42_Cases_under_crime_against_women.csv,ARREST_DISPOSAL,JUSTICE_COURT,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,42_District_wise_crimes_committed_against_women_2001_2012.csv,ARREST_DISPOSAL,DISTRICT_WISE_CRIME,"year, state",2
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,42_District_wise_crimes_committed_against_women_2013.csv,ARREST_DISPOSAL,DISTRICT_WISE_CRIME,"year, state",2
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,42_District_wise_crimes_committed_against_women_2014.csv,ARREST_DISPOSAL,DISTRICT_WISE_CRIME,"year, state",2
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,43_Arrests_under_crime_against_women.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2014.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2012.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"state, crime_head",2
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"state, crime_head",2
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,07_01_Persons_arrested_by_sex_and_age_group_IPC_2014.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,07_02_Persons_arrested_by_sex_and_age_group_SLL_2012.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"state, crime_head",2
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,07_02_Persons_arrested_by_sex_and_age_group_SLL_2013.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"state, crime_head",2
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,07_02_Persons_arrested_by_sex_and_age_group_SLL_2014.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,08_01_Juvenile_apprehended_state_IPC.csv,ARREST_DISPOSAL,JUVENILE,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,08_02_Juvenile_apprehended_state_SLL.csv,ARREST_DISPOSAL,JUVENILE,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,09_Juveniles_arrested_and_their_disposal.csv,ARREST_DISPOSAL,JUVENILE,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,10_Property_stolen_and_recovered.csv,ARREST_DISPOSAL,PROPERTY_CRIME,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,11_Property_stolen_and_recovered_nature_of_property.csv,ARREST_DISPOSAL,PROPERTY_CRIME,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,12_Police_strength_actual_and_sanctioned.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,13_Police_killed_or_injured_on_duty.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,14_Age_profile_of_police_personnel_killed_on_duty.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,15_Police_natural_death_and_suicide.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,16_Casualties_under_police_firing_and_lathi_charge.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,ARREST_DISPOSAL,PROPERTY_CRIME,"year, state",2
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,ARREST_DISPOSAL,PROPERTY_CRIME,"year, state",2
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,17_Crime_by_place_of_occurrence_2001_2012.csv,ARREST_DISPOSAL,CRIME_PLACE_OF_OCCURRENCE,"year, state",2
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,17_Crime_by_place_of_occurrence_2013.csv,ARREST_DISPOSAL,CRIME_PLACE_OF_OCCURRENCE,"year, state",2
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,17_Crime_by_place_of_occurrence_2014.csv,ARREST_DISPOSAL,CRIME_PLACE_OF_OCCURRENCE,"year, state",2
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,18_01_Juveniles_arrested_Education.csv,ARREST_DISPOSAL,JUVENILE,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,18_02_Juveniles_arrested_Economic_setup.csv,ARREST_DISPOSAL,JUVENILE,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,18_03_Juveniles_arrested_Family_background.csv,ARREST_DISPOSAL,JUVENILE,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,18_04_Juveniles_arrested_Recidivism.csv,ARREST_DISPOSAL,JUVENILE,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,19_Motive_or_cause_of_murder_and_culpable_homicide_not_amounting_to_murder.csv,ARREST_DISPOSAL,VICTIM_OFFENDER_CHARACTERISTICS,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,20_Victims_of_rape.csv,ARREST_DISPOSAL,VICTIM_OFFENDER_CHARACTERISTICS,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,21_Offenders_known_to_the_victim.csv,ARREST_DISPOSAL,VICTIM_OFFENDER_CHARACTERISTICS,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,22_Persons_arrested_under_recidivism.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,23_Anti_corruprion_cases.csv,ARREST_DISPOSAL,ANTI_CORRUPTION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,24_Anti_corruption_arrests.csv,ARREST_DISPOSAL,ANTI_CORRUPTION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,25_Complaints_against_police.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,27_Nature_of_complaints_received_by_police.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,28_Trial_of_violent_crimes_by_courts.csv,ARREST_DISPOSAL,JUSTICE_COURT,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,29_Period_of_trials_by_courts.csv,ARREST_DISPOSAL,JUSTICE_COURT,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,30_Auto_theft.csv,ARREST_DISPOSAL,PROPERTY_CRIME,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,31_Serious_fraud.csv,ARREST_DISPOSAL,PROPERTY_CRIME,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,32_Murder_victim_age_sex.csv,ARREST_DISPOSAL,VICTIM_OFFENDER_CHARACTERISTICS,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,33_CH_not_murder_victim_age_sex.csv,ARREST_DISPOSAL,VICTIM_OFFENDER_CHARACTERISTICS,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,34_Use_of_fire_arms_in_murder_cases.csv,ARREST_DISPOSAL,VICTIM_OFFENDER_CHARACTERISTICS,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,35_Human_rights_violation_by_police.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,36_Police_housing.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,37_Home_guards_and_auxilliary_force.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,38_Unidentified_dead_bodies_recovered_and_inquest_conducted.csv,ARREST_DISPOSAL,OTHER_SPECIALIZED,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,39_Specific_purpose_of_kidnapping_and_abduction.csv,ARREST_DISPOSAL,VICTIM_OFFENDER_CHARACTERISTICS,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,40_01_Custodial_death_person_remanded.csv,ARREST_DISPOSAL,JUSTICE_COURT,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,40_02_Custodial_death_person_not_remanded.csv,ARREST_DISPOSAL,JUSTICE_COURT,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,40_03_Custodial_death_during_production.csv,ARREST_DISPOSAL,JUSTICE_COURT,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,40_04_Custodial_death_during_hospitalization_or_treatment.csv,ARREST_DISPOSAL,JUSTICE_COURT,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,40_05_Custodial_death_others.csv,ARREST_DISPOSAL,JUSTICE_COURT,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,41_Escapes_from_police_custody.csv,ARREST_DISPOSAL,POLICE_ADMINISTRATION,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,42_Cases_under_crime_against_women.csv,ARREST_DISPOSAL,JUSTICE_COURT,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,42_District_wise_crimes_committed_against_women_2001_2012.csv,ARREST_DISPOSAL,DISTRICT_WISE_CRIME,"year, state",2
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,42_District_wise_crimes_committed_against_women_2013.csv,ARREST_DISPOSAL,DISTRICT_WISE_CRIME,"year, state",2
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,42_District_wise_crimes_committed_against_women_2014.csv,ARREST_DISPOSAL,DISTRICT_WISE_CRIME,"year, state",2
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2013.csv,43_Arrests_under_crime_against_women.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,year,1
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2014.csv,04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2012.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2014.csv,04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2014.csv,04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2014.csv,04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2014.csv,04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2014.csv,04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"year, state, crime_head",3
03_Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2014.csv,07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,ARREST_DISPOSAL,ARREST_DISPOSAL,"state, crime_head",2
